timestamp,screen_width,screen_height,left_gaze_x,left_gaze_y,right_gaze_x,right_gaze_y,face_x,face_y,face_z,focused?
1762839490.542,1470,956,678.7265625,510.8625,826.9633197784424,513.9265838623047,753.8440936803818,602.522852897644,-0.049137815833091736,True
1762839490.627,1470,956,678.7265625,510.8625,826.875,514.8458333333333,753.6342465877533,602.8302140235901,-0.049072928726673126,True
1762839490.715,1470,956,678.7265625,510.8625,826.875,514.8458333333333,753.4372794628143,603.0325572490692,-0.04913350194692612,True
1762839490.801,1470,956,677.578125,510.8625,826.875,513.85,752.7949458360672,603.0024707317352,-0.049094174057245255,True
1762839490.888,1470,956,676.4296875,510.8625,825.7265625,513.85,752.7676087617874,602.8506705760956,-0.04899606853723526,True
1762839490.975,1470,956,676.4296875,510.8625,825.7265625,512.8541666666666,752.2800976037979,602.6418883800507,-0.048951562494039536,True
1762839491.061,1470,956,675.28125,515.8416666666667,824.455108165741,517.9044469197592,750.6962996721268,603.9059779644012,-0.04766940325498581,True
1762839491.147,1470,956,679.875,519.825,823.4296875,522.8125,751.0744625329971,605.092059135437,-0.04710259288549423,True
1762839491.234,1470,956,675.28125,517.8333333333334,823.4296875,518.8291666666667,750.3353977203369,603.9789719581604,-0.04785727337002754,True
1762839491.32,1470,956,677.578125,512.0243258158366,824.578125,515.8416666666667,750.8485811948776,603.5307512283325,-0.0484512597322464,True
1762839491.407,1470,956,676.4296875,511.85833333333335,824.578125,514.8458333333333,751.1932736635208,602.7817223072052,-0.04873005300760269,True
1762839491.493,1470,956,676.4296875,511.85833333333335,824.578125,514.8458333333333,751.2517154216766,602.9218411445618,-0.04872790351510048,True
1762839491.58,1470,956,676.4296875,511.85833333333335,824.578125,514.8458333333333,751.038538813591,602.8389892578125,-0.04879854992032051,True
1762839491.666,1470,956,676.4296875,511.85833333333335,824.578125,514.8458333333333,751.003053188324,602.7955119609833,-0.048792000859975815,True
1762839491.753,1470,956,676.4296875,510.8625,824.578125,514.8458333333333,751.0232055187225,602.8018939495087,-0.04881170392036438,True
1762839491.84,1470,956,676.4296875,511.85833333333335,824.578125,514.8458333333333,750.9171867370605,602.8634345531464,-0.04885898530483246,True
1762839491.926,1470,956,676.4296875,511.85833333333335,824.578125,514.8458333333333,750.7334500551224,602.637443780899,-0.048855166882276535,True
1762839492.012,1470,956,676.4296875,510.8625,824.578125,514.8458333333333,750.7401090860367,602.6473586559296,-0.048892341554164886,True
1762839492.099,1470,956,676.4296875,510.8625,824.578125,514.8458333333333,750.5470848083496,602.4752159118652,-0.048931561410427094,True
1762839492.186,1470,956,676.4296875,510.8625,824.578125,514.8458333333333,750.448688864708,602.2854657173157,-0.0489703044295311,True
1762839492.272,1470,956,676.4296875,511.85833333333335,824.578125,514.8458333333333,750.5408638715744,602.4002275466919,-0.048978012055158615,True
1762839492.359,1470,956,676.4296875,511.85833333333335,824.578125,514.8458333333333,750.5319267511368,602.3321340084076,-0.049013663083314896,True
1762839492.445,1470,956,676.4296875,510.8625,824.578125,514.8458333333333,750.444307923317,602.2349226474762,-0.04906797036528587,True
1762839492.532,1470,956,676.4296875,510.8625,824.578125,514.8458333333333,750.2447122335434,602.2369170188904,-0.04911181330680847,True
1762839492.618,1470,956,675.28125,510.8625,824.578125,514.8458333333333,750.2157980203629,602.4403998851776,-0.04903798922896385,True
1762839492.705,1470,956,675.28125,510.8625,824.6508135795593,513.9382537841797,749.6763288974762,601.7739949226379,-0.04913146793842316,True
1762839492.791,1470,956,674.1328125,510.8625,823.4296875,513.85,749.0947151184082,601.564927816391,-0.04919758066534996,True
1762839492.877,1470,956,674.1328125,510.8625,822.1929302215576,513.7734161376953,748.833698630333,601.2735786437988,-0.04917300492525101,True
1762839492.963,1470,956,674.1328125,510.8625,822.28125,513.85,748.5009223222733,601.06143450737,-0.04914890229701996,True
1762839493.051,1470,956,674.1328125,509.8666666666667,822.1929302215576,513.7734161376953,748.0645805597305,601.221155166626,-0.049098774790763855,True
1762839493.138,1470,956,674.1328125,509.8666666666667,822.1929302215576,513.7734161376953,748.0036854743958,601.147477388382,-0.04908866807818413,True
1762839493.223,1470,956,674.1328125,510.8625,822.1929302215576,513.7734161376953,747.7091109752655,600.9680409431458,-0.049046121537685394,True
1762839493.312,1470,956,674.1328125,510.8625,822.1929302215576,513.7734161376953,747.5847798585892,601.0873613357544,-0.04900645837187767,True
1762839493.397,1470,956,674.1328125,510.8625,822.28125,512.8541666666666,747.4035841226578,601.046961069107,-0.04902728274464607,True
1762839493.483,1470,956,674.1328125,510.8625,822.1929302215576,513.7734161376953,747.3624032735825,601.1294710636139,-0.04900669306516647,True
1762839493.57,1470,956,674.1328125,510.8625,822.1929302215576,513.7734161376953,747.2437673807144,601.0314619541168,-0.04899253323674202,True
1762839493.658,1470,956,674.1328125,510.8625,822.28125,512.8541666666666,747.182697057724,601.2055990695953,-0.04896670579910278,True
1762839493.743,1470,956,672.984375,510.8625,822.28125,512.8541666666666,747.3160529136658,601.0673606395721,-0.04902629554271698,True
1762839493.829,1470,956,672.984375,510.8625,821.1328125,512.8541666666666,747.1643847227097,601.0975611209869,-0.049027204513549805,True
1762839493.915,1470,956,672.984375,509.8666666666667,821.1328125,512.8541666666666,747.2130131721497,600.9749357700348,-0.049030404537916183,True
1762839494.003,1470,956,674.1328125,509.8666666666667,821.1328125,512.8541666666666,747.1853256225586,600.8413698673248,-0.04896075278520584,True
1762839494.088,1470,956,674.1328125,510.8625,821.1328125,512.8541666666666,747.2358816862106,600.8397173881531,-0.04897182434797287,True
1762839494.175,1470,956,674.1328125,510.8625,822.28125,512.8541666666666,747.2286093235016,600.7887754440308,-0.04896470904350281,True
1762839494.262,1470,956,674.1328125,510.8625,822.28125,512.8541666666666,747.3254281282425,600.8386347293854,-0.04894685745239258,True
1762839494.348,1470,956,674.1328125,510.8625,822.28125,512.8541666666666,747.4413478374481,600.7646150588989,-0.04902570694684982,True
1762839494.435,1470,956,674.1328125,510.8625,822.28125,512.8541666666666,747.6370006799698,601.1295280456543,-0.048966579139232635,True
1762839494.523,1470,956,674.1328125,510.8625,822.28125,512.8541666666666,747.9331523180008,601.2164826393127,-0.04893781989812851,True
1762839494.611,1470,956,674.1328125,510.8625,822.28125,512.8541666666666,748.0080664157867,601.3022975921631,-0.048911113291978836,True
1762839494.694,1470,956,674.1328125,510.8625,821.1328125,512.8541666666666,748.041011095047,601.2079923152924,-0.048900164663791656,True
1762839494.781,1470,956,672.984375,509.8666666666667,821.1328125,512.8541666666666,747.5952941179276,600.8636498451233,-0.048914868384599686,True
